user_id,signup_week,event,ts,surface
u001087,2026-06-08,intent_submit,2026-06-08T11:19:19.384Z,srp
u001087,2026-06-08,repurchase,2026-06-17T01:10:27.301Z,pdp
u001087,2026-06-08,repurchase,2026-07-03T18:26:42.230Z,pdp
u001088,2026-06-08,agent_open,2026-06-08T15:35:30.634Z,home
u001088,2026-06-08,intent_submit,2026-06-08T15:35:41.718Z,srp
u001088,2026-06-08,candidates_view,2026-06-08T15:37:45.427Z,plp
u001088,2026-06-08,compare_view,2026-06-08T15:39:46.773Z,plp
u001088,2026-06-08,add_to_cart,2026-06-08T15:40:24.450Z,pdp
u001088,2026-06-08,checkout,2026-06-08T15:41:08.800Z,checkout
u001088,2026-06-08,repurchase,2026-06-26T20:52:07.619Z,pdp
u001089,2026-06-08,agent_open,2026-06-08T11:34:05.757Z,home
u001089,2026-06-08,intent_submit,2026-06-08T11:36:09.972Z,srp
u001089,2026-06-08,candidates_view,2026-06-08T11:38:51.687Z,plp
u001089,2026-06-08,repurchase,2026-06-19T09:34:20.804Z,pdp
u001090,2026-06-08,agent_open,2026-06-08T10:39:47.466Z,home
u001090,2026-06-08,intent_submit,2026-06-08T10:40:55.155Z,srp
u001090,2026-06-08,candidates_view,2026-06-08T10:41:22.732Z,plp
u001090,2026-06-08,compare_view,2026-06-08T10:42:48.660Z,plp
u001090,2026-06-08,add_to_cart,2026-06-08T10:42:59.775Z,pdp
u001090,2026-06-08,checkout,2026-06-08T10:45:17.316Z,checkout
u001090,2026-06-08,repurchase,2026-07-03T01:26:48.764Z,pdp
u001090,2026-06-08,repurchase,2026-07-09T04:55:52.812Z,pdp
u001091,2026-06-08,agent_open,2026-06-08T12:05:34.882Z,home
u001091,2026-06-08,intent_submit,2026-06-08T12:06:40.126Z,srp
u001091,2026-06-08,candidates_view,2026-06-08T12:08:46.717Z,plp
u001091,2026-06-08,compare_view,2026-06-08T12:11:16.943Z,plp
u001091,2026-06-08,add_to_cart,2026-06-08T12:11:55.280Z,pdp
u001091,2026-06-08,repurchase,2026-06-26T02:56:09.701Z,pdp
u001091,2026-06-08,repurchase,2026-07-10T08:44:05.035Z,pdp
u001092,2026-06-08,agent_open,2026-06-08T10:23:14.002Z,home
u001092,2026-06-08,intent_submit,2026-06-08T10:24:26.423Z,srp
u001092,2026-06-08,candidates_view,2026-06-08T10:25:31.727Z,plp
u001092,2026-06-08,repurchase,2026-06-23T17:27:10.924Z,pdp
u001092,2026-06-08,repurchase,2026-07-08T12:22:35.455Z,pdp
u001093,2026-06-08,agent_open,2026-06-08T15:50:17.944Z,home
u001093,2026-06-08,intent_submit,2026-06-08T15:52:38.036Z,srp
u001093,2026-06-08,candidates_view,2026-06-08T15:54:57.291Z,plp
u001093,2026-06-08,compare_view,2026-06-08T15:57:16.274Z,plp
u001093,2026-06-08,add_to_cart,2026-06-08T15:58:24.922Z,pdp
u001094,2026-06-08,agent_open,2026-06-08T15:39:38.939Z,home
u001094,2026-06-08,intent_submit,2026-06-08T15:41:02.775Z,srp
u001094,2026-06-08,candidates_view,2026-06-08T15:41:20.293Z,plp
u001094,2026-06-08,compare_view,2026-06-08T15:42:54.576Z,plp
u001094,2026-06-08,add_to_cart,2026-06-08T15:45:14.333Z,pdp
u001094,2026-06-08,repurchase,2026-07-07T22:57:06.293Z,pdp
u001095,2026-06-08,agent_open,2026-06-08T14:05:22.481Z,home
u001095,2026-06-08,repurchase,2026-06-30T09:52:47.406Z,pdp
u001096,2026-06-08,agent_open,2026-06-08T12:20:10.782Z,home
u001096,2026-06-08,intent_submit,2026-06-08T12:22:55.656Z,srp
u001096,2026-06-08,candidates_view,2026-06-08T12:23:41.006Z,plp
u001096,2026-06-08,compare_view,2026-06-08T12:24:07.618Z,plp
u001096,2026-06-08,add_to_cart,2026-06-08T12:25:36.287Z,pdp
u001096,2026-06-08,checkout,2026-06-08T12:26:27.465Z,checkout
u001096,2026-06-08,repurchase,2026-07-09T03:07:24.018Z,pdp
u001097,2026-06-08,agent_open,2026-06-08T11:25:48.558Z,home
u001097,2026-06-08,intent_submit,2026-06-08T11:27:38.064Z,srp
u001097,2026-06-08,candidates_view,2026-06-08T11:27:53.651Z,plp
u001097,2026-06-08,compare_view,2026-06-08T11:28:53.964Z,plp
u001097,2026-06-08,repurchase,2026-06-23T13:01:33.192Z,pdp
u001097,2026-06-08,repurchase,2026-07-03T05:42:26.931Z,pdp
u001098,2026-06-08,agent_open,2026-06-08T10:59:09.777Z,home
u001098,2026-06-08,intent_submit,2026-06-08T11:00:33.511Z,srp
u001098,2026-06-08,candidates_view,2026-06-08T11:03:29.420Z,plp
u001098,2026-06-08,compare_view,2026-06-08T11:06:04.063Z,plp
u001098,2026-06-08,add_to_cart,2026-06-08T11:08:22.506Z,pdp
u001098,2026-06-08,checkout,2026-06-08T11:11:20.384Z,checkout
u001099,2026-06-08,agent_open,2026-06-08T13:32:04.054Z,home
u001099,2026-06-08,intent_submit,2026-06-08T13:32:42.797Z,srp
u001099,2026-06-08,repurchase,2026-06-19T01:49:33.860Z,pdp
u001100,2026-06-08,agent_open,2026-06-08T11:36:59.436Z,home
u001100,2026-06-08,intent_submit,2026-06-08T11:38:16.855Z,srp
u001100,2026-06-08,candidates_view,2026-06-08T11:40:33.586Z,plp
u001100,2026-06-08,compare_view,2026-06-08T11:42:36.905Z,plp
u001100,2026-06-08,repurchase,2026-06-18T04:40:28.094Z,pdp
u001100,2026-06-08,repurchase,2026-07-01T19:08:41.445Z,pdp
u001101,2026-06-08,agent_open,2026-06-08T11:50:14.836Z,home
u001101,2026-06-08,repurchase,2026-06-23T17:21:05.749Z,pdp
u001101,2026-06-08,repurchase,2026-07-02T04:17:08.541Z,pdp
u001101,2026-06-08,repurchase,2026-07-10T14:45:13.701Z,pdp
u001102,2026-06-08,agent_open,2026-06-08T14:14:08.236Z,home
u001102,2026-06-08,intent_submit,2026-06-08T14:14:26.519Z,srp
u001102,2026-06-08,candidates_view,2026-06-08T14:17:08.119Z,plp
u001102,2026-06-08,compare_view,2026-06-08T14:18:12.623Z,plp
u001102,2026-06-08,add_to_cart,2026-06-08T14:18:51.076Z,pdp
u001102,2026-06-08,checkout,2026-06-08T14:21:16.519Z,checkout
u001102,2026-06-08,repurchase,2026-06-19T14:25:31.089Z,pdp
u001103,2026-06-08,agent_open,2026-06-08T12:27:07.174Z,home
u001103,2026-06-08,intent_submit,2026-06-08T12:27:41.112Z,srp
u001103,2026-06-08,candidates_view,2026-06-08T12:30:40.376Z,plp
u001103,2026-06-08,compare_view,2026-06-08T12:31:39.555Z,plp
u001103,2026-06-08,repurchase,2026-06-20T04:59:19.172Z,pdp
u001103,2026-06-08,repurchase,2026-06-25T13:27:48.260Z,pdp
u001104,2026-06-08,agent_open,2026-06-08T12:37:27.172Z,home
u001104,2026-06-08,intent_submit,2026-06-08T12:37:32.881Z,srp
u001104,2026-06-08,candidates_view,2026-06-08T12:39:07.761Z,plp
u001105,2026-06-08,agent_open,2026-06-08T13:14:27.371Z,home
u001105,2026-06-08,intent_submit,2026-06-08T13:16:15.029Z,srp
u001105,2026-06-08,candidates_view,2026-06-08T13:18:14.262Z,plp
u001105,2026-06-08,compare_view,2026-06-08T13:19:10.474Z,plp
u001105,2026-06-08,add_to_cart,2026-06-08T13:21:25.415Z,pdp
u001105,2026-06-08,repurchase,2026-06-15T18:24:32.748Z,pdp
u001106,2026-06-08,agent_open,2026-06-08T11:19:28.045Z,home
u001106,2026-06-08,intent_submit,2026-06-08T11:22:16.540Z,srp
u001106,2026-06-08,candidates_view,2026-06-08T11:25:01.279Z,plp
u001106,2026-06-08,compare_view,2026-06-08T11:25:01.432Z,plp
u001106,2026-06-08,repurchase,2026-06-16T04:57:41.958Z,pdp
u001106,2026-06-08,repurchase,2026-07-02T18:09:18.999Z,pdp
u001107,2026-06-08,agent_open,2026-06-08T14:40:58.466Z,home
u001107,2026-06-08,intent_submit,2026-06-08T14:42:29.971Z,srp
u001107,2026-06-08,candidates_view,2026-06-08T14:43:02.481Z,plp
u001107,2026-06-08,compare_view,2026-06-08T14:43:28.353Z,plp
u001107,2026-06-08,add_to_cart,2026-06-08T14:45:40.078Z,pdp
u001107,2026-06-08,checkout,2026-06-08T14:48:15.474Z,checkout
u001107,2026-06-08,repurchase,2026-07-04T04:34:03.309Z,pdp
u001107,2026-06-08,repurchase,2026-07-08T11:32:56.032Z,pdp
u001108,2026-06-08,agent_open,2026-06-08T11:44:00.861Z,home
u001108,2026-06-08,intent_submit,2026-06-08T11:46:02.801Z,srp
u001108,2026-06-08,candidates_view,2026-06-08T11:46:03.001Z,plp
u001108,2026-06-08,repurchase,2026-06-16T02:13:58.844Z,pdp
u001108,2026-06-08,repurchase,2026-07-10T14:57:40.469Z,pdp
u001109,2026-06-08,agent_open,2026-06-08T10:55:00.361Z,home
u001109,2026-06-08,intent_submit,2026-06-08T10:56:48.619Z,srp
u001109,2026-06-08,candidates_view,2026-06-08T10:59:43.149Z,plp
u001109,2026-06-08,compare_view,2026-06-08T11:02:34.249Z,plp
u001109,2026-06-08,add_to_cart,2026-06-08T11:02:57.404Z,pdp
u001109,2026-06-08,checkout,2026-06-08T11:05:23.639Z,checkout
u001109,2026-06-08,repurchase,2026-06-16T16:54:45.308Z,pdp
u001109,2026-06-08,repurchase,2026-06-24T20:16:06.074Z,pdp
u001110,2026-06-08,agent_open,2026-06-08T13:57:58.583Z,home
u001110,2026-06-08,intent_submit,2026-06-08T13:59:52.214Z,srp
u001110,2026-06-08,candidates_view,2026-06-08T14:00:03.251Z,plp
u001110,2026-06-08,compare_view,2026-06-08T14:02:47.645Z,plp
u001110,2026-06-08,repurchase,2026-06-19T22:50:45.748Z,pdp
u001111,2026-06-08,agent_open,2026-06-08T15:49:52.856Z,home
u001111,2026-06-08,intent_submit,2026-06-08T15:51:57.241Z,srp
u001111,2026-06-08,candidates_view,2026-06-08T15:52:29.547Z,plp
u001111,2026-06-08,compare_view,2026-06-08T15:54:41.950Z,plp
u001111,2026-06-08,add_to_cart,2026-06-08T15:54:59.041Z,pdp
u001111,2026-06-08,repurchase,2026-07-04T00:12:38.360Z,pdp
u001112,2026-06-08,agent_open,2026-06-08T15:15:49.501Z,home
u001112,2026-06-08,repurchase,2026-06-23T22:48:18.314Z,pdp
u001112,2026-06-08,repurchase,2026-06-30T02:28:37.744Z,pdp
u001113,2026-06-08,agent_open,2026-06-08T10:34:06.223Z,home
u001113,2026-06-08,intent_submit,2026-06-08T10:34:50.538Z,srp
u001113,2026-06-08,candidates_view,2026-06-08T10:36:11.749Z,plp
u001113,2026-06-08,compare_view,2026-06-08T10:37:26.016Z,plp
u001113,2026-06-08,add_to_cart,2026-06-08T10:38:12.588Z,pdp
u001113,2026-06-08,checkout,2026-06-08T10:39:21.427Z,checkout
u001113,2026-06-08,repurchase,2026-06-18T19:06:27.662Z,pdp
u001113,2026-06-08,repurchase,2026-06-24T01:27:40.753Z,pdp
u001114,2026-06-08,agent_open,2026-06-08T14:12:35.062Z,home
u001114,2026-06-08,intent_submit,2026-06-08T14:12:42.574Z,srp
u001114,2026-06-08,candidates_view,2026-06-08T14:13:54.433Z,plp
u001114,2026-06-08,repurchase,2026-06-17T11:56:46.275Z,pdp
u001115,2026-06-08,agent_open,2026-06-08T15:30:14.152Z,home
u001115,2026-06-08,intent_submit,2026-06-08T15:30:34.623Z,srp
u001115,2026-06-08,candidates_view,2026-06-08T15:30:35.156Z,plp
u001115,2026-06-08,compare_view,2026-06-08T15:33:34.477Z,plp
u001115,2026-06-08,repurchase,2026-06-24T16:43:17.876Z,pdp
u001116,2026-06-08,agent_open,2026-06-08T11:58:14.033Z,home
u001116,2026-06-08,intent_submit,2026-06-08T11:58:37.366Z,srp
u001116,2026-06-08,candidates_view,2026-06-08T11:59:00.021Z,plp
u001116,2026-06-08,repurchase,2026-06-15T10:59:05.874Z,pdp
u001117,2026-06-08,agent_open,2026-06-08T13:20:08.579Z,home
u001117,2026-06-08,intent_submit,2026-06-08T13:20:33.170Z,srp
u001117,2026-06-08,candidates_view,2026-06-08T13:21:42.832Z,plp
u001117,2026-06-08,compare_view,2026-06-08T13:22:19.812Z,plp
u001117,2026-06-08,add_to_cart,2026-06-08T13:24:17.558Z,pdp
u001117,2026-06-08,repurchase,2026-06-26T14:26:57.997Z,pdp
u001117,2026-06-08,repurchase,2026-07-08T11:33:23.546Z,pdp
u001118,2026-06-08,agent_open,2026-06-08T10:10:14.841Z,home
u001118,2026-06-08,intent_submit,2026-06-08T10:12:02.288Z,srp
u001118,2026-06-08,candidates_view,2026-06-08T10:14:24.025Z,plp
u001118,2026-06-08,compare_view,2026-06-08T10:16:38.728Z,plp
u001118,2026-06-08,add_to_cart,2026-06-08T10:18:49.790Z,pdp
u001118,2026-06-08,checkout,2026-06-08T10:20:40.693Z,checkout
u001118,2026-06-08,repurchase,2026-06-17T16:15:12.571Z,pdp
u001118,2026-06-08,repurchase,2026-07-09T09:12:28.625Z,pdp
u001119,2026-06-08,agent_open,2026-06-08T10:39:32.559Z,home
u001119,2026-06-08,intent_submit,2026-06-08T10:39:49.985Z,srp
u001119,2026-06-08,candidates_view,2026-06-08T10:42:32.800Z,plp
u001119,2026-06-08,compare_view,2026-06-08T10:45:17.453Z,plp
u001119,2026-06-08,add_to_cart,2026-06-08T10:45:49.509Z,pdp
u001119,2026-06-08,checkout,2026-06-08T10:48:37.233Z,checkout
u001119,2026-06-08,repurchase,2026-06-22T22:28:18.745Z,pdp
u001120,2026-06-08,agent_open,2026-06-08T12:19:31.607Z,home
u001120,2026-06-08,intent_submit,2026-06-08T12:19:42.212Z,srp
u001120,2026-06-08,candidates_view,2026-06-08T12:21:49.834Z,plp
u001120,2026-06-08,compare_view,2026-06-08T12:22:05.118Z,plp
u001120,2026-06-08,add_to_cart,2026-06-08T12:23:14.003Z,pdp
u001120,2026-06-08,repurchase,2026-06-16T15:20:33.695Z,pdp
u001121,2026-06-08,agent_open,2026-06-08T13:35:38.882Z,home
u001121,2026-06-08,intent_submit,2026-06-08T13:37:23.965Z,srp
u001121,2026-06-08,candidates_view,2026-06-08T13:39:23.592Z,plp
u001121,2026-06-08,compare_view,2026-06-08T13:40:14.601Z,plp
u001121,2026-06-08,repurchase,2026-07-09T02:58:47.460Z,pdp
u001122,2026-06-08,agent_open,2026-06-08T13:24:52.106Z,home
u001122,2026-06-08,intent_submit,2026-06-08T13:25:32.223Z,srp
u001122,2026-06-08,candidates_view,2026-06-08T13:26:00.341Z,plp
u001123,2026-06-08,agent_open,2026-06-08T12:52:35.808Z,home
u001123,2026-06-08,intent_submit,2026-06-08T12:53:11.324Z,srp
u001123,2026-06-08,candidates_view,2026-06-08T12:55:44.180Z,plp
u001123,2026-06-08,compare_view,2026-06-08T12:58:44.061Z,plp
u001123,2026-06-08,add_to_cart,2026-06-08T13:00:57.988Z,pdp
u001123,2026-06-08,checkout,2026-06-08T13:01:04.075Z,checkout
u001123,2026-06-08,repurchase,2026-06-24T18:11:04.171Z,pdp
u001124,2026-06-08,agent_open,2026-06-08T10:15:17.085Z,home
u001124,2026-06-08,intent_submit,2026-06-08T10:15:56.903Z,srp
u001124,2026-06-08,candidates_view,2026-06-08T10:16:23.013Z,plp
u001124,2026-06-08,repurchase,2026-06-16T06:02:36.188Z,pdp
u001124,2026-06-08,repurchase,2026-07-08T06:18:40.566Z,pdp
u001125,2026-06-08,agent_open,2026-06-08T10:20:56.779Z,home
u001125,2026-06-08,intent_submit,2026-06-08T10:23:23.361Z,srp
u001125,2026-06-08,candidates_view,2026-06-08T10:24:37.691Z,plp
u001125,2026-06-08,compare_view,2026-06-08T10:27:29.047Z,plp
u001125,2026-06-08,add_to_cart,2026-06-08T10:30:17.538Z,pdp
u001125,2026-06-08,checkout,2026-06-08T10:32:11.708Z,checkout
u001126,2026-06-08,agent_open,2026-06-08T14:00:55.954Z,home
u001126,2026-06-08,intent_submit,2026-06-08T14:01:20.846Z,srp
u001126,2026-06-08,repurchase,2026-07-01T03:46:39.328Z,pdp
u001127,2026-06-08,agent_open,2026-06-08T13:11:30.550Z,home
u001127,2026-06-08,intent_submit,2026-06-08T13:14:19.982Z,srp
u001127,2026-06-08,candidates_view,2026-06-08T13:15:06.491Z,plp
u001127,2026-06-08,compare_view,2026-06-08T13:16:35.031Z,plp
u001127,2026-06-08,add_to_cart,2026-06-08T13:19:26.107Z,pdp
u001127,2026-06-08,repurchase,2026-06-16T04:15:16.555Z,pdp
u001127,2026-06-08,repurchase,2026-07-09T03:28:45.328Z,pdp
u001128,2026-06-08,agent_open,2026-06-08T11:52:00.204Z,home
u001128,2026-06-08,intent_submit,2026-06-08T11:53:24.872Z,srp
u001128,2026-06-08,candidates_view,2026-06-08T11:54:04.311Z,plp
u001128,2026-06-08,compare_view,2026-06-08T11:55:59.171Z,plp
u001128,2026-06-08,add_to_cart,2026-06-08T11:58:17.255Z,pdp
u001129,2026-06-08,agent_open,2026-06-08T13:49:18.008Z,home
u001129,2026-06-08,repurchase,2026-06-24T19:39:41.463Z,pdp
u001130,2026-06-08,agent_open,2026-06-08T10:53:12.193Z,home
u001130,2026-06-08,intent_submit,2026-06-08T10:53:39.792Z,srp
u001130,2026-06-08,candidates_view,2026-06-08T10:53:53.697Z,plp
u001130,2026-06-08,compare_view,2026-06-08T10:55:43.819Z,plp
u001130,2026-06-08,add_to_cart,2026-06-08T10:57:15.297Z,pdp
u001130,2026-06-08,checkout,2026-06-08T10:58:12.560Z,checkout
u001130,2026-06-08,repurchase,2026-06-16T09:07:01.289Z,pdp
u001130,2026-06-08,repurchase,2026-07-09T10:56:20.063Z,pdp
u001131,2026-06-08,agent_open,2026-06-08T11:50:42.700Z,home
u001131,2026-06-08,repurchase,2026-07-10T22:41:14.440Z,pdp
u001132,2026-06-08,agent_open,2026-06-08T15:09:14.160Z,home
u001133,2026-06-08,agent_open,2026-06-08T14:50:05.337Z,home
u001133,2026-06-08,intent_submit,2026-06-08T14:50:09.156Z,srp
u001133,2026-06-08,candidates_view,2026-06-08T14:52:42.853Z,plp
u001133,2026-06-08,compare_view,2026-06-08T14:53:38.072Z,plp
u001133,2026-06-08,repurchase,2026-06-15T13:28:35.960Z,pdp
u001133,2026-06-08,repurchase,2026-06-22T13:46:39.325Z,pdp
u001134,2026-06-08,agent_open,2026-06-08T12:41:36.079Z,home
u001134,2026-06-08,intent_submit,2026-06-08T12:44:25.163Z,srp
u001134,2026-06-08,candidates_view,2026-06-08T12:45:09.649Z,plp
u001134,2026-06-08,compare_view,2026-06-08T12:45:27.834Z,plp
u001134,2026-06-08,add_to_cart,2026-06-08T12:48:25.534Z,pdp
u001134,2026-06-08,repurchase,2026-07-08T02:55:41.870Z,pdp
u001135,2026-06-08,agent_open,2026-06-08T15:42:15.511Z,home
u001135,2026-06-08,intent_submit,2026-06-08T15:43:28.141Z,srp
u001135,2026-06-08,candidates_view,2026-06-08T15:44:01.177Z,plp
u001135,2026-06-08,compare_view,2026-06-08T15:46:22.899Z,plp
u001135,2026-06-08,add_to_cart,2026-06-08T15:47:51.104Z,pdp
u001135,2026-06-08,checkout,2026-06-08T15:49:42.173Z,checkout
u001135,2026-06-08,repurchase,2026-06-23T04:10:10.741Z,pdp
u001135,2026-06-08,repurchase,2026-07-04T05:56:16.619Z,pdp
u001136,2026-06-08,agent_open,2026-06-08T11:34:32.830Z,home
u001136,2026-06-08,intent_submit,2026-06-08T11:35:49.120Z,srp
u001136,2026-06-08,candidates_view,2026-06-08T11:36:37.435Z,plp
u001136,2026-06-08,compare_view,2026-06-08T11:38:21.185Z,plp
u001136,2026-06-08,add_to_cart,2026-06-08T11:40:36.888Z,pdp
u001136,2026-06-08,checkout,2026-06-08T11:41:54.627Z,checkout
u001136,2026-06-08,repurchase,2026-06-30T07:03:45.198Z,pdp
u001137,2026-06-08,agent_open,2026-06-08T14:24:39.703Z,home
u001137,2026-06-08,intent_submit,2026-06-08T14:25:55.704Z,srp
u001137,2026-06-08,repurchase,2026-06-25T22:10:44.506Z,pdp
u001137,2026-06-08,repurchase,2026-07-10T06:52:41.743Z,pdp
u001138,2026-06-08,agent_open,2026-06-08T15:55:09.395Z,home
u001138,2026-06-08,repurchase,2026-07-07T02:00:29.275Z,pdp
u001139,2026-06-08,agent_open,2026-06-08T11:12:19.469Z,home
u001139,2026-06-08,intent_submit,2026-06-08T11:14:55.375Z,srp
u001139,2026-06-08,candidates_view,2026-06-08T11:15:45.795Z,plp
u001139,2026-06-08,compare_view,2026-06-08T11:18:18.673Z,plp
u001139,2026-06-08,add_to_cart,2026-06-08T11:18:24.702Z,pdp
u001139,2026-06-08,checkout,2026-06-08T11:20:44.254Z,checkout
u001139,2026-06-08,repurchase,2026-06-18T03:21:57.985Z,pdp
u001140,2026-06-08,agent_open,2026-06-08T13:32:50.292Z,home
u001140,2026-06-08,intent_submit,2026-06-08T13:33:25.812Z,srp
u001140,2026-06-08,candidates_view,2026-06-08T13:33:59.039Z,plp
u001140,2026-06-08,repurchase,2026-06-16T05:53:23.343Z,pdp
u001141,2026-06-08,agent_open,2026-06-08T10:26:52.296Z,home
u001141,2026-06-08,intent_submit,2026-06-08T10:29:04.447Z,srp
u001141,2026-06-08,candidates_view,2026-06-08T10:29:47.980Z,plp
u001141,2026-06-08,repurchase,2026-06-17T01:07:13.788Z,pdp
u001141,2026-06-08,repurchase,2026-07-11T07:34:51.612Z,pdp
u001142,2026-06-08,agent_open,2026-06-08T13:14:54.520Z,home
u001142,2026-06-08,intent_submit,2026-06-08T13:16:28.686Z,srp
u001142,2026-06-08,candidates_view,2026-06-08T13:19:23.320Z,plp
u001142,2026-06-08,compare_view,2026-06-08T13:21:22.069Z,plp
u001142,2026-06-08,add_to_cart,2026-06-08T13:21:30.880Z,pdp
u001142,2026-06-08,checkout,2026-06-08T13:23:03.556Z,checkout
u001142,2026-06-08,repurchase,2026-06-16T05:07:29.326Z,pdp
u001143,2026-06-08,agent_open,2026-06-08T15:17:27.670Z,home
u001143,2026-06-08,intent_submit,2026-06-08T15:19:29.138Z,srp
u001143,2026-06-08,candidates_view,2026-06-08T15:20:31.291Z,plp
u001143,2026-06-08,compare_view,2026-06-08T15:23:13.611Z,plp
u001143,2026-06-08,add_to_cart,2026-06-08T15:24:18.380Z,pdp
u001143,2026-06-08,checkout,2026-06-08T15:26:18.496Z,checkout
u001143,2026-06-08,repurchase,2026-06-18T16:29:28.869Z,pdp
u001143,2026-06-08,repurchase,2026-06-30T19:58:21.120Z,pdp
u001144,2026-06-08,agent_open,2026-06-08T10:54:58.391Z,home
u001144,2026-06-08,intent_submit,2026-06-08T10:56:08.686Z,srp
u001144,2026-06-08,candidates_view,2026-06-08T10:57:43.700Z,plp
u001144,2026-06-08,repurchase,2026-06-22T19:31:39.754Z,pdp
u001144,2026-06-08,repurchase,2026-07-09T13:50:35.718Z,pdp
u001145,2026-06-08,agent_open,2026-06-08T15:41:32.027Z,home
u001145,2026-06-08,intent_submit,2026-06-08T15:43:58.047Z,srp
u001145,2026-06-08,candidates_view,2026-06-08T15:45:28.967Z,plp
u001145,2026-06-08,compare_view,2026-06-08T15:47:08.259Z,plp
u001145,2026-06-08,add_to_cart,2026-06-08T15:47:19.324Z,pdp
u001145,2026-06-08,checkout,2026-06-08T15:48:06.412Z,checkout
u001145,2026-06-08,repurchase,2026-07-04T00:36:35.111Z,pdp
u001145,2026-06-08,repurchase,2026-07-07T07:54:05.217Z,pdp
u001146,2026-06-08,agent_open,2026-06-08T12:47:59.312Z,home
u001146,2026-06-08,intent_submit,2026-06-08T12:49:01.598Z,srp
u001146,2026-06-08,candidates_view,2026-06-08T12:49:26.792Z,plp
u001146,2026-06-08,compare_view,2026-06-08T12:50:13.139Z,plp
u001146,2026-06-08,add_to_cart,2026-06-08T12:51:29.455Z,pdp
u001146,2026-06-08,checkout,2026-06-08T12:54:13.192Z,checkout
u001146,2026-06-08,repurchase,2026-06-20T04:54:34.432Z,pdp
u001146,2026-06-08,repurchase,2026-06-24T13:22:58.538Z,pdp
u001147,2026-06-08,agent_open,2026-06-08T11:15:46.641Z,home
u001147,2026-06-08,intent_submit,2026-06-08T11:16:26.333Z,srp
u001147,2026-06-08,candidates_view,2026-06-08T11:16:38.503Z,plp
u001147,2026-06-08,compare_view,2026-06-08T11:18:29.643Z,plp
u001147,2026-06-08,add_to_cart,2026-06-08T11:19:58.399Z,pdp
u001147,2026-06-08,checkout,2026-06-08T11:22:08.561Z,checkout
u001147,2026-06-08,repurchase,2026-06-19T16:16:39.568Z,pdp
u001147,2026-06-08,repurchase,2026-06-23T17:08:34.395Z,pdp
u001148,2026-06-08,agent_open,2026-06-08T11:34:38.092Z,home
u001149,2026-06-08,agent_open,2026-06-08T15:29:54.870Z,home
u001149,2026-06-08,intent_submit,2026-06-08T15:32:24.987Z,srp
u001149,2026-06-08,candidates_view,2026-06-08T15:34:36.581Z,plp
u001149,2026-06-08,compare_view,2026-06-08T15:35:08.207Z,plp
u001149,2026-06-08,repurchase,2026-07-07T00:11:46.357Z,pdp
u001150,2026-06-08,agent_open,2026-06-08T14:08:49.869Z,home
u001150,2026-06-08,intent_submit,2026-06-08T14:11:33.650Z,srp
u001150,2026-06-08,repurchase,2026-06-16T21:20:45.640Z,pdp
u001150,2026-06-08,repurchase,2026-06-24T07:15:46.553Z,pdp
u001150,2026-06-08,repurchase,2026-07-01T02:15:01.372Z,pdp
u001151,2026-06-08,agent_open,2026-06-08T11:24:25.356Z,home
u001152,2026-06-08,agent_open,2026-06-08T11:31:38.265Z,home
u001152,2026-06-08,repurchase,2026-06-15T10:49:23.744Z,pdp
u001153,2026-06-08,agent_open,2026-06-08T14:46:46.863Z,home
u001153,2026-06-08,intent_submit,2026-06-08T14:46:53.514Z,srp
u001153,2026-06-08,candidates_view,2026-06-08T14:49:15.318Z,plp
u001153,2026-06-08,compare_view,2026-06-08T14:51:05.096Z,plp
u001153,2026-06-08,add_to_cart,2026-06-08T14:53:22.268Z,pdp
u001153,2026-06-08,checkout,2026-06-08T14:54:29.565Z,checkout
u001153,2026-06-08,repurchase,2026-07-01T21:05:26.894Z,pdp
u001154,2026-06-08,agent_open,2026-06-08T10:22:36.816Z,home
u001154,2026-06-08,intent_submit,2026-06-08T10:23:17.669Z,srp
u001154,2026-06-08,candidates_view,2026-06-08T10:24:19.906Z,plp
u001154,2026-06-08,repurchase,2026-06-18T11:50:18.931Z,pdp
u001155,2026-06-08,agent_open,2026-06-08T15:30:42.162Z,home
u001155,2026-06-08,intent_submit,2026-06-08T15:33:32.478Z,srp
u001155,2026-06-08,candidates_view,2026-06-08T15:33:37.436Z,plp
u001155,2026-06-08,compare_view,2026-06-08T15:34:00.202Z,plp
u001155,2026-06-08,add_to_cart,2026-06-08T15:35:45.202Z,pdp
u001155,2026-06-08,checkout,2026-06-08T15:37:32.881Z,checkout
u001156,2026-06-08,agent_open,2026-06-08T14:23:38.535Z,home
u001156,2026-06-08,intent_submit,2026-06-08T14:26:23.967Z,srp
u001156,2026-06-08,candidates_view,2026-06-08T14:26:27.023Z,plp
u001156,2026-06-08,repurchase,2026-06-24T07:26:15.363Z,pdp
u001157,2026-06-08,agent_open,2026-06-08T10:15:05.676Z,home
u001157,2026-06-08,intent_submit,2026-06-08T10:15:21.413Z,srp
u001157,2026-06-08,repurchase,2026-06-16T07:53:20.557Z,pdp
u001158,2026-06-08,agent_open,2026-06-08T13:22:52.865Z,home
u001158,2026-06-08,intent_submit,2026-06-08T13:25:17.358Z,srp
u001158,2026-06-08,candidates_view,2026-06-08T13:28:04.390Z,plp
u001158,2026-06-08,compare_view,2026-06-08T13:29:53.479Z,plp
u001159,2026-06-08,agent_open,2026-06-08T12:44:03.206Z,home
